location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Argentina,2020-07-30,40-49,0.0,0.0,0.0
Argentina,2020-07-30,50-59,0.0,0.0,0.0
Argentina,2020-07-30,60-69,0.0,0.0,0.0
Argentina,2020-07-30,70-79,0.0,0.0,0.0
Argentina,2020-07-30,80-89,0.0,0.0,0.0
Argentina,2020-07-30,90-99,0.0,0.0,0.0
Argentina,2020-07-31,100+,0.0,0.0,0.0
Argentina,2020-07-31,12-17,0.0,0.0,0.0
Argentina,2020-07-31,18-29,0.0,0.0,0.0
Argentina,2020-07-31,3-11,0.0,0.0,0.0
Argentina,2020-07-31,30-39,0.0,0.0,0.0
Argentina,2020-07-31,40-49,0.0,0.0,0.0
Argentina,2020-07-31,50-59,0.0,0.0,0.0
Argentina,2020-07-31,60-69,0.0,0.0,0.0
Argentina,2020-07-31,70-79,0.0,0.0,0.0
Argentina,2020-07-31,80-89,0.0,0.0,0.0
Argentina,2020-07-31,90-99,0.0,0.0,0.0
Argentina,2020-08-01,100+,0.0,0.0,0.0
Argentina,2020-08-01,12-17,0.0,0.0,0.0
Argentina,2020-08-01,18-29,0.0,0.0,0.0
Argentina,2020-08-01,3-11,0.0,0.0,0.0
Argentina,2020-08-01,30-39,0.0,0.0,0.0
Argentina,2020-08-01,40-49,0.0,0.0,0.0
Argentina,2020-08-01,50-59,0.0,0.0,0.0
Argentina,2020-08-01,60-69,0.0,0.0,0.0
Argentina,2020-08-01,70-79,0.0,0.0,0.0
Argentina,2020-08-01,80-89,0.0,0.0,0.0
Argentina,2020-08-01,90-99,0.0,0.0,0.0
Argentina,2020-08-02,100+,0.0,0.0,0.0
Argentina,2020-08-02,12-17,0.0,0.0,0.0
Argentina,2020-08-02,18-29,0.0,0.0,0.0
Argentina,2020-08-02,3-11,0.0,0.0,0.0
Argentina,2020-08-02,30-39,0.0,0.0,0.0
Argentina,2020-08-02,40-49,0.0,0.0,0.0
Argentina,2020-08-02,50-59,0.0,0.0,0.0
Argentina,2020-08-02,60-69,0.0,0.0,0.0
Argentina,2020-08-02,70-79,0.0,0.0,0.0
Argentina,2020-08-02,80-89,0.0,0.0,0.0
Argentina,2020-08-02,90-99,0.0,0.0,0.0
Argentina,2020-08-03,100+,0.0,0.0,0.0
Argentina,2020-08-03,12-17,0.0,0.0,0.0
Argentina,2020-08-03,18-29,0.0,0.0,0.0
Argentina,2020-08-03,3-11,0.0,0.0,0.0
Argentina,2020-08-03,30-39,0.0,0.0,0.0
Argentina,2020-08-03,40-49,0.0,0.0,0.0
Argentina,2020-08-03,50-59,0.0,0.0,0.0
Argentina,2020-08-03,60-69,0.0,0.0,0.0
Argentina,2020-08-03,70-79,0.0,0.0,0.0
Argentina,2020-08-03,80-89,0.0,0.0,0.0
Argentina,2020-08-03,90-99,0.0,0.0,0.0
Argentina,2020-08-04,100+,0.0,0.0,0.0
Argentina,2020-08-04,12-17,0.0,0.0,0.0
Argentina,2020-08-04,18-29,0.0,0.0,0.0
Argentina,2020-08-04,3-11,0.0,0.0,0.0
Argentina,2020-08-04,30-39,0.0,0.0,0.0
Argentina,2020-08-04,40-49,0.0,0.0,0.0
Argentina,2020-08-04,50-59,0.0,0.0,0.0
Argentina,2020-08-04,60-69,0.0,0.0,0.0
Argentina,2020-08-04,70-79,0.0,0.0,0.0
Argentina,2020-08-04,80-89,0.0,0.0,0.0
Argentina,2020-08-04,90-99,0.0,0.0,0.0
Argentina,2020-08-05,100+,0.0,0.0,0.0
Argentina,2020-08-05,12-17,0.0,0.0,0.0
Argentina,2020-08-05,18-29,0.0,0.0,0.0
Argentina,2020-08-05,3-11,0.0,0.0,0.0
Argentina,2020-08-05,30-39,0.0,0.0,0.0
Argentina,2020-08-05,40-49,0.0,0.0,0.0
Argentina,2020-08-05,50-59,0.0,0.0,0.0
Argentina,2020-08-05,60-69,0.0,0.0,0.0
Argentina,2020-08-05,70-79,0.0,0.0,0.0
Argentina,2020-08-05,80-89,0.0,0.0,0.0
Argentina,2020-08-05,90-99,0.0,0.0,0.0
Argentina,2020-08-06,100+,0.0,0.0,0.0
Argentina,2020-08-06,12-17,0.0,0.0,0.0
Argentina,2020-08-06,18-29,0.0,0.0,0.0
Argentina,2020-08-06,3-11,0.0,0.0,0.0
Argentina,2020-08-06,30-39,0.0,0.0,0.0
Argentina,2020-08-06,40-49,0.0,0.0,0.0
Argentina,2020-08-06,50-59,0.0,0.0,0.0
Argentina,2020-08-06,60-69,0.0,0.0,0.0
Argentina,2020-08-06,70-79,0.0,0.0,0.0
Argentina,2020-08-06,80-89,0.0,0.0,0.0
Argentina,2020-08-06,90-99,0.0,0.0,0.0
Argentina,2020-08-07,100+,0.0,0.0,0.0
Argentina,2020-08-07,12-17,0.0,0.0,0.0
Argentina,2020-08-07,18-29,0.0,0.0,0.0
Argentina,2020-08-07,3-11,0.0,0.0,0.0
Argentina,2020-08-07,30-39,0.0,0.0,0.0
Argentina,2020-08-07,40-49,0.0,0.0,0.0
Argentina,2020-08-07,50-59,0.0,0.0,0.0
Argentina,2020-08-07,60-69,0.0,0.0,0.0
Argentina,2020-08-07,70-79,0.0,0.0,0.0
Argentina,2020-08-07,80-89,0.0,0.0,0.0
Argentina,2020-08-07,90-99,0.0,0.0,0.0
Argentina,2020-08-08,100+,0.0,0.0,0.0
Argentina,2020-08-08,12-17,0.0,0.0,0.0
Argentina,2020-08-08,18-29,0.0,0.0,0.0
Argentina,2020-08-08,3-11,0.0,0.0,0.0
Argentina,2020-08-08,30-39,0.0,0.0,0.0
Argentina,2020-08-08,40-49,0.0,0.0,0.0
Argentina,2020-08-08,50-59,0.0,0.0,0.0
Argentina,2020-08-08,60-69,0.0,0.0,0.0
Argentina,2020-08-08,70-79,0.0,0.0,0.0
Argentina,2020-08-08,80-89,0.0,0.0,0.0
Argentina,2020-08-08,90-99,0.0,0.0,0.0
Argentina,2020-08-09,100+,0.0,0.0,0.0
Argentina,2020-08-09,12-17,0.0,0.0,0.0
Argentina,2020-08-09,18-29,0.0,0.0,0.0
Argentina,2020-08-09,3-11,0.0,0.0,0.0
Argentina,2020-08-09,30-39,0.0,0.0,0.0
Argentina,2020-08-09,40-49,0.0,0.0,0.0
Argentina,2020-08-09,50-59,0.0,0.0,0.0
Argentina,2020-08-09,60-69,0.0,0.0,0.0
Argentina,2020-08-09,70-79,0.0,0.0,0.0
Argentina,2020-08-09,80-89,0.0,0.0,0.0
Argentina,2020-08-09,90-99,0.0,0.0,0.0
Argentina,2020-08-10,100+,0.0,0.0,0.0
Argentina,2020-08-10,12-17,0.0,0.0,0.0
Argentina,2020-08-10,18-29,0.0,0.0,0.0
Argentina,2020-08-10,3-11,0.0,0.0,0.0
Argentina,2020-08-10,30-39,0.0,0.0,0.0
Argentina,2020-08-10,40-49,0.0,0.0,0.0
Argentina,2020-08-10,50-59,0.0,0.0,0.0
Argentina,2020-08-10,60-69,0.0,0.0,0.0
Argentina,2020-08-10,70-79,0.0,0.0,0.0
Argentina,2020-08-10,80-89,0.0,0.0,0.0
Argentina,2020-08-10,90-99,0.0,0.0,0.0
Argentina,2020-08-11,100+,0.0,0.0,0.0
Argentina,2020-08-11,12-17,0.0,0.0,0.0
Argentina,2020-08-11,18-29,0.0,0.0,0.0
Argentina,2020-08-11,3-11,0.0,0.0,0.0
Argentina,2020-08-11,30-39,0.0,0.0,0.0
Argentina,2020-08-11,40-49,0.0,0.0,0.0
Argentina,2020-08-11,50-59,0.0,0.0,0.0
Argentina,2020-08-11,60-69,0.0,0.0,0.0
Argentina,2020-08-11,70-79,0.0,0.0,0.0
Argentina,2020-08-11,80-89,0.0,0.0,0.0
Argentina,2020-08-11,90-99,0.0,0.0,0.0
Argentina,2020-08-12,100+,0.0,0.0,0.0
Argentina,2020-08-12,12-17,0.0,0.0,0.0
Argentina,2020-08-12,18-29,0.0,0.0,0.0
Argentina,2020-08-12,3-11,0.0,0.0,0.0
Argentina,2020-08-12,30-39,0.0,0.0,0.0
Argentina,2020-08-12,40-49,0.0,0.0,0.0
Argentina,2020-08-12,50-59,0.0,0.0,0.0
Argentina,2020-08-12,60-69,0.0,0.0,0.0
Argentina,2020-08-12,70-79,0.0,0.0,0.0
Argentina,2020-08-12,80-89,0.0,0.0,0.0
Argentina,2020-08-12,90-99,0.0,0.0,0.0
Argentina,2020-08-13,100+,0.0,0.0,0.0
Argentina,2020-08-13,12-17,0.0,0.0,0.0
Argentina,2020-08-13,18-29,0.0,0.0,0.0
Argentina,2020-08-13,3-11,0.0,0.0,0.0
Argentina,2020-08-13,30-39,0.0,0.0,0.0
Argentina,2020-08-13,40-49,0.0,0.0,0.0
Argentina,2020-08-13,50-59,0.0,0.0,0.0
Argentina,2020-08-13,60-69,0.0,0.0,0.0
Argentina,2020-08-13,70-79,0.0,0.0,0.0
Argentina,2020-08-13,80-89,0.0,0.0,0.0
Argentina,2020-08-13,90-99,0.0,0.0,0.0
Argentina,2020-08-14,100+,0.0,0.0,0.0
Argentina,2020-08-14,12-17,0.0,0.0,0.0
Argentina,2020-08-14,18-29,0.0,0.0,0.0
Argentina,2020-08-14,3-11,0.0,0.0,0.0
Argentina,2020-08-14,30-39,0.0,0.0,0.0
Argentina,2020-08-14,40-49,0.0,0.0,0.0
Argentina,2020-08-14,50-59,0.0,0.0,0.0
Argentina,2020-08-14,60-69,0.0,0.0,0.0
Argentina,2020-08-14,70-79,0.0,0.0,0.0
Argentina,2020-08-14,80-89,0.0,0.0,0.0
Argentina,2020-08-14,90-99,0.0,0.0,0.0
Argentina,2020-08-15,100+,0.0,0.0,0.0
Argentina,2020-08-15,12-17,0.0,0.0,0.0
Argentina,2020-08-15,18-29,0.0,0.0,0.0
Argentina,2020-08-15,3-11,0.0,0.0,0.0
Argentina,2020-08-15,30-39,0.0,0.0,0.0
Argentina,2020-08-15,40-49,0.0,0.0,0.0
Argentina,2020-08-15,50-59,0.0,0.0,0.0
Argentina,2020-08-15,60-69,0.0,0.0,0.0
Argentina,2020-08-15,70-79,0.0,0.0,0.0
Argentina,2020-08-15,80-89,0.0,0.0,0.0
Argentina,2020-08-15,90-99,0.0,0.0,0.0
Argentina,2020-08-16,100+,0.0,0.0,0.0
Argentina,2020-08-16,12-17,0.0,0.0,0.0
Argentina,2020-08-16,18-29,0.0,0.0,0.0
Argentina,2020-08-16,3-11,0.0,0.0,0.0
Argentina,2020-08-16,30-39,0.0,0.0,0.0
Argentina,2020-08-16,40-49,0.0,0.0,0.0
Argentina,2020-08-16,50-59,0.0,0.0,0.0
Argentina,2020-08-16,60-69,0.0,0.0,0.0
Argentina,2020-08-16,70-79,0.0,0.0,0.0
Argentina,2020-08-16,80-89,0.0,0.0,0.0
Argentina,2020-08-16,90-99,0.0,0.0,0.0
Argentina,2020-08-17,100+,0.0,0.0,0.0
Argentina,2020-08-17,12-17,0.0,0.0,0.0
Argentina,2020-08-17,18-29,0.0,0.0,0.0
Argentina,2020-08-17,3-11,0.0,0.0,0.0
Argentina,2020-08-17,30-39,0.0,0.0,0.0
Argentina,2020-08-17,40-49,0.0,0.0,0.0
Argentina,2020-08-17,50-59,0.0,0.0,0.0
Argentina,2020-08-17,60-69,0.0,0.0,0.0
Argentina,2020-08-17,70-79,0.0,0.0,0.0
Argentina,2020-08-17,80-89,0.0,0.0,0.0
Argentina,2020-08-17,90-99,0.0,0.0,0.0
Argentina,2020-08-18,100+,0.0,0.0,0.0
Argentina,2020-08-18,12-17,0.0,0.0,0.0
Argentina,2020-08-18,18-29,0.0,0.0,0.0
Argentina,2020-08-18,3-11,0.0,0.0,0.0
Argentina,2020-08-18,30-39,0.0,0.0,0.0
Argentina,2020-08-18,40-49,0.0,0.0,0.0
Argentina,2020-08-18,50-59,0.0,0.0,0.0
Argentina,2020-08-18,60-69,0.0,0.0,0.0
Argentina,2020-08-18,70-79,0.0,0.0,0.0
Argentina,2020-08-18,80-89,0.0,0.0,0.0
Argentina,2020-08-18,90-99,0.0,0.0,0.0
Argentina,2020-08-19,100+,0.0,0.0,0.0
Argentina,2020-08-19,12-17,0.0,0.0,0.0
Argentina,2020-08-19,18-29,0.0,0.0,0.0
Argentina,2020-08-19,3-11,0.0,0.0,0.0
Argentina,2020-08-19,30-39,0.0,0.0,0.0
Argentina,2020-08-19,40-49,0.0,0.0,0.0
Argentina,2020-08-19,50-59,0.0,0.0,0.0
Argentina,2020-08-19,60-69,0.0,0.0,0.0
Argentina,2020-08-19,70-79,0.0,0.0,0.0
Argentina,2020-08-19,80-89,0.0,0.0,0.0
Argentina,2020-08-19,90-99,0.0,0.0,0.0
Argentina,2020-08-20,100+,0.0,0.0,0.0
Argentina,2020-08-20,12-17,0.0,0.0,0.0
Argentina,2020-08-20,18-29,0.0,0.0,0.0
Argentina,2020-08-20,3-11,0.0,0.0,0.0
Argentina,2020-08-20,30-39,0.0,0.0,0.0
Argentina,2020-08-20,40-49,0.0,0.0,0.0
Argentina,2020-08-20,50-59,0.0,0.0,0.0
Argentina,2020-08-20,60-69,0.0,0.0,0.0
Argentina,2020-08-20,70-79,0.0,0.0,0.0
Argentina,2020-08-20,80-89,0.0,0.0,0.0
Argentina,2020-08-20,90-99,0.0,0.0,0.0
Argentina,2020-08-21,100+,0.0,0.0,0.0
Argentina,2020-08-21,12-17,0.0,0.0,0.0
Argentina,2020-08-21,18-29,0.0,0.0,0.0
Argentina,2020-08-21,3-11,0.0,0.0,0.0
Argentina,2020-08-21,30-39,0.0,0.0,0.0
Argentina,2020-08-21,40-49,0.0,0.0,0.0
Argentina,2020-08-21,50-59,0.0,0.0,0.0
Argentina,2020-08-21,60-69,0.0,0.0,0.0
Argentina,2020-08-21,70-79,0.0,0.0,0.0
Argentina,2020-08-21,80-89,0.0,0.0,0.0
Argentina,2020-08-21,90-99,0.0,0.0,0.0
Argentina,2020-08-22,100+,0.0,0.0,0.0
Argentina,2020-08-22,12-17,0.0,0.0,0.0
Argentina,2020-08-22,18-29,0.0,0.0,0.0
Argentina,2020-08-22,3-11,0.0,0.0,0.0
Argentina,2020-08-22,30-39,0.0,0.0,0.0
Argentina,2020-08-22,40-49,0.0,0.0,0.0
Argentina,2020-08-22,50-59,0.0,0.0,0.0
Argentina,2020-08-22,60-69,0.0,0.0,0.0
Argentina,2020-08-22,70-79,0.0,0.0,0.0
Argentina,2020-08-22,80-89,0.0,0.0,0.0
Argentina,2020-08-22,90-99,0.0,0.0,0.0
Argentina,2020-08-23,100+,0.0,0.0,0.0
Argentina,2020-08-23,12-17,0.0,0.0,0.0
Argentina,2020-08-23,18-29,0.0,0.0,0.0
Argentina,2020-08-23,3-11,0.0,0.0,0.0
Argentina,2020-08-23,30-39,0.0,0.0,0.0
Argentina,2020-08-23,40-49,0.0,0.0,0.0
Argentina,2020-08-23,50-59,0.0,0.0,0.0
Argentina,2020-08-23,60-69,0.0,0.0,0.0
Argentina,2020-08-23,70-79,0.0,0.0,0.0
Argentina,2020-08-23,80-89,0.0,0.0,0.0
Argentina,2020-08-23,90-99,0.0,0.0,0.0
Argentina,2020-08-24,100+,0.0,0.0,0.0
Argentina,2020-08-24,12-17,0.0,0.0,0.0
Argentina,2020-08-24,18-29,0.0,0.0,0.0
Argentina,2020-08-24,3-11,0.0,0.0,0.0
Argentina,2020-08-24,30-39,0.0,0.0,0.0
Argentina,2020-08-24,40-49,0.0,0.0,0.0
Argentina,2020-08-24,50-59,0.0,0.0,0.0
Argentina,2020-08-24,60-69,0.0,0.0,0.0
Argentina,2020-08-24,70-79,0.0,0.0,0.0
Argentina,2020-08-24,80-89,0.0,0.0,0.0
Argentina,2020-08-24,90-99,0.0,0.0,0.0
Argentina,2020-08-25,100+,0.0,0.0,0.0
Argentina,2020-08-25,12-17,0.0,0.0,0.0
Argentina,2020-08-25,18-29,0.0,0.0,0.0
Argentina,2020-08-25,3-11,0.0,0.0,0.0
Argentina,2020-08-25,30-39,0.0,0.0,0.0
Argentina,2020-08-25,40-49,0.0,0.0,0.0
Argentina,2020-08-25,50-59,0.0,0.0,0.0
Argentina,2020-08-25,60-69,0.0,0.0,0.0
Argentina,2020-08-25,70-79,0.0,0.0,0.0
Argentina,2020-08-25,80-89,0.0,0.0,0.0
Argentina,2020-08-25,90-99,0.0,0.0,0.0
Argentina,2020-08-26,100+,0.0,0.0,0.0
Argentina,2020-08-26,12-17,0.0,0.0,0.0
Argentina,2020-08-26,18-29,0.0,0.0,0.0
Argentina,2020-08-26,3-11,0.0,0.0,0.0
Argentina,2020-08-26,30-39,0.0,0.0,0.0
Argentina,2020-08-26,40-49,0.0,0.0,0.0
Argentina,2020-08-26,50-59,0.0,0.0,0.0
Argentina,2020-08-26,60-69,0.0,0.0,0.0
Argentina,2020-08-26,70-79,0.0,0.0,0.0
Argentina,2020-08-26,80-89,0.0,0.0,0.0
Argentina,2020-08-26,90-99,0.0,0.0,0.0
Argentina,2020-08-27,100+,0.0,0.0,0.0
Argentina,2020-08-27,12-17,0.0,0.0,0.0
Argentina,2020-08-27,18-29,0.0,0.0,0.0
Argentina,2020-08-27,3-11,0.0,0.0,0.0
Argentina,2020-08-27,30-39,0.0,0.0,0.0
Argentina,2020-08-27,40-49,0.0,0.0,0.0
Argentina,2020-08-27,50-59,0.0,0.0,0.0
Argentina,2020-08-27,60-69,0.0,0.0,0.0
Argentina,2020-08-27,70-79,0.0,0.0,0.0
Argentina,2020-08-27,80-89,0.0,0.0,0.0
Argentina,2020-08-27,90-99,0.0,0.0,0.0
Argentina,2020-08-28,100+,0.0,0.0,0.0
Argentina,2020-08-28,12-17,0.0,0.0,0.0
Argentina,2020-08-28,18-29,0.0,0.0,0.0
Argentina,2020-08-28,3-11,0.0,0.0,0.0
Argentina,2020-08-28,30-39,0.0,0.0,0.0
Argentina,2020-08-28,40-49,0.0,0.0,0.0
Argentina,2020-08-28,50-59,0.0,0.0,0.0
Argentina,2020-08-28,60-69,0.0,0.0,0.0
Argentina,2020-08-28,70-79,0.0,0.0,0.0
Argentina,2020-08-28,80-89,0.0,0.0,0.0
Argentina,2020-08-28,90-99,0.0,0.0,0.0
Argentina,2020-08-29,100+,0.0,0.0,0.0
Argentina,2020-08-29,12-17,0.0,0.0,0.0
Argentina,2020-08-29,18-29,0.0,0.0,0.0
Argentina,2020-08-29,3-11,0.0,0.0,0.0
Argentina,2020-08-29,30-39,0.0,0.0,0.0
Argentina,2020-08-29,40-49,0.0,0.0,0.0
Argentina,2020-08-29,50-59,0.0,0.0,0.0
Argentina,2020-08-29,60-69,0.0,0.0,0.0
Argentina,2020-08-29,70-79,0.0,0.0,0.0
Argentina,2020-08-29,80-89,0.0,0.0,0.0
Argentina,2020-08-29,90-99,0.0,0.0,0.0
Argentina,2020-08-30,100+,0.0,0.0,0.0
Argentina,2020-08-30,12-17,0.0,0.0,0.0
Argentina,2020-08-30,18-29,0.0,0.0,0.0
Argentina,2020-08-30,3-11,0.0,0.0,0.0
Argentina,2020-08-30,30-39,0.0,0.0,0.0
Argentina,2020-08-30,40-49,0.0,0.0,0.0
Argentina,2020-08-30,50-59,0.0,0.0,0.0
Argentina,2020-08-30,60-69,0.0,0.0,0.0
Argentina,2020-08-30,70-79,0.0,0.0,0.0
Argentina,2020-08-30,80-89,0.0,0.0,0.0
Argentina,2020-08-30,90-99,0.0,0.0,0.0
Argentina,2020-08-31,100+,0.0,0.0,0.0
Argentina,2020-08-31,12-17,0.0,0.0,0.0
Argentina,2020-08-31,18-29,0.0,0.0,0.0
Argentina,2020-08-31,3-11,0.0,0.0,0.0
Argentina,2020-08-31,30-39,0.0,0.0,0.0
Argentina,2020-08-31,40-49,0.0,0.0,0.0
Argentina,2020-08-31,50-59,0.0,0.0,0.0
Argentina,2020-08-31,60-69,0.0,0.0,0.0
Argentina,2020-08-31,70-79,0.0,0.0,0.0
Argentina,2020-08-31,80-89,0.0,0.0,0.0
Argentina,2020-08-31,90-99,0.0,0.0,0.0
Argentina,2020-09-01,100+,0.0,0.0,0.0
Argentina,2020-09-01,12-17,0.0,0.0,0.0
Argentina,2020-09-01,18-29,0.0,0.0,0.0
Argentina,2020-09-01,3-11,0.0,0.0,0.0
Argentina,2020-09-01,30-39,0.0,0.0,0.0
Argentina,2020-09-01,40-49,0.0,0.0,0.0
Argentina,2020-09-01,50-59,0.0,0.0,0.0
Argentina,2020-09-01,60-69,0.0,0.0,0.0
Argentina,2020-09-01,70-79,0.0,0.0,0.0
Argentina,2020-09-01,80-89,0.0,0.0,0.0
Argentina,2020-09-01,90-99,0.0,0.0,0.0
Argentina,2020-09-02,100+,0.0,0.0,0.0
Argentina,2020-09-02,12-17,0.0,0.0,0.0
Argentina,2020-09-02,18-29,0.0,0.0,0.0
Argentina,2020-09-02,3-11,0.0,0.0,0.0
Argentina,2020-09-02,30-39,0.0,0.0,0.0
Argentina,2020-09-02,40-49,0.0,0.0,0.0
Argentina,2020-09-02,50-59,0.0,0.0,0.0
Argentina,2020-09-02,60-69,0.0,0.0,0.0
Argentina,2020-09-02,70-79,0.0,0.0,0.0
Argentina,2020-09-02,80-89,0.0,0.0,0.0
Argentina,2020-09-02,90-99,0.0,0.0,0.0
Argentina,2020-09-03,100+,0.0,0.0,0.0
Argentina,2020-09-03,12-17,0.0,0.0,0.0
Argentina,2020-09-03,18-29,0.0,0.0,0.0
Argentina,2020-09-03,3-11,0.0,0.0,0.0
Argentina,2020-09-03,30-39,0.0,0.0,0.0
Argentina,2020-09-03,40-49,0.0,0.0,0.0
Argentina,2020-09-03,50-59,0.0,0.0,0.0
Argentina,2020-09-03,60-69,0.0,0.0,0.0
Argentina,2020-09-03,70-79,0.0,0.0,0.0
Argentina,2020-09-03,80-89,0.0,0.0,0.0
Argentina,2020-09-03,90-99,0.0,0.0,0.0
Argentina,2020-09-04,100+,0.0,0.0,0.0
Argentina,2020-09-04,12-17,0.0,0.0,0.0
Argentina,2020-09-04,18-29,0.0,0.0,0.0
Argentina,2020-09-04,3-11,0.0,0.0,0.0
Argentina,2020-09-04,30-39,0.0,0.0,0.0
Argentina,2020-09-04,40-49,0.0,0.0,0.0
Argentina,2020-09-04,50-59,0.0,0.0,0.0
Argentina,2020-09-04,60-69,0.0,0.0,0.0
Argentina,2020-09-04,70-79,0.0,0.0,0.0
Argentina,2020-09-04,80-89,0.0,0.0,0.0
Argentina,2020-09-04,90-99,0.0,0.0,0.0
Argentina,2020-09-05,100+,0.0,0.0,0.0
Argentina,2020-09-05,12-17,0.0,0.0,0.0
Argentina,2020-09-05,18-29,0.0,0.0,0.0
Argentina,2020-09-05,3-11,0.0,0.0,0.0
Argentina,2020-09-05,30-39,0.0,0.0,0.0
Argentina,2020-09-05,40-49,0.0,0.0,0.0
Argentina,2020-09-05,50-59,0.0,0.0,0.0
Argentina,2020-09-05,60-69,0.0,0.0,0.0
Argentina,2020-09-05,70-79,0.0,0.0,0.0
Argentina,2020-09-05,80-89,0.0,0.0,0.0
Argentina,2020-09-05,90-99,0.0,0.0,0.0
Argentina,2020-09-06,100+,0.0,0.0,0.0
Argentina,2020-09-06,12-17,0.0,0.0,0.0
Argentina,2020-09-06,18-29,0.0,0.0,0.0
Argentina,2020-09-06,3-11,0.0,0.0,0.0
Argentina,2020-09-06,30-39,0.0,0.0,0.0
Argentina,2020-09-06,40-49,0.0,0.0,0.0
Argentina,2020-09-06,50-59,0.0,0.0,0.0
Argentina,2020-09-06,60-69,0.0,0.0,0.0
Argentina,2020-09-06,70-79,0.0,0.0,0.0
Argentina,2020-09-06,80-89,0.0,0.0,0.0
Argentina,2020-09-06,90-99,0.0,0.0,0.0
Argentina,2020-09-07,100+,0.0,0.0,0.0
Argentina,2020-09-07,12-17,0.0,0.0,0.0
Argentina,2020-09-07,18-29,0.0,0.0,0.0
Argentina,2020-09-07,3-11,0.0,0.0,0.0
Argentina,2020-09-07,30-39,0.0,0.0,0.0
Argentina,2020-09-07,40-49,0.0,0.0,0.0
Argentina,2020-09-07,50-59,0.0,0.0,0.0
Argentina,2020-09-07,60-69,0.0,0.0,0.0
Argentina,2020-09-07,70-79,0.0,0.0,0.0
Argentina,2020-09-07,80-89,0.0,0.0,0.0
Argentina,2020-09-07,90-99,0.0,0.0,0.0
Argentina,2020-09-08,100+,0.0,0.0,0.0
Argentina,2020-09-08,12-17,0.0,0.0,0.0
Argentina,2020-09-08,18-29,0.0,0.0,0.0
Argentina,2020-09-08,3-11,0.0,0.0,0.0
Argentina,2020-09-08,30-39,0.0,0.0,0.0
Argentina,2020-09-08,40-49,0.0,0.0,0.0
Argentina,2020-09-08,50-59,0.0,0.0,0.0
Argentina,2020-09-08,60-69,0.0,0.0,0.0
Argentina,2020-09-08,70-79,0.0,0.0,0.0
Argentina,2020-09-08,80-89,0.0,0.0,0.0
Argentina,2020-09-08,90-99,0.0,0.0,0.0
Argentina,2020-09-09,100+,0.0,0.0,0.0
Argentina,2020-09-09,12-17,0.0,0.0,0.0
Argentina,2020-09-09,18-29,0.0,0.0,0.0
Argentina,2020-09-09,3-11,0.0,0.0,0.0
Argentina,2020-09-09,30-39,0.0,0.0,0.0
Argentina,2020-09-09,40-49,0.0,0.0,0.0
Argentina,2020-09-09,50-59,0.0,0.0,0.0
Argentina,2020-09-09,60-69,0.0,0.0,0.0
Argentina,2020-09-09,70-79,0.0,0.0,0.0
Argentina,2020-09-09,80-89,0.0,0.0,0.0
Argentina,2020-09-09,90-99,0.0,0.0,0.0
Argentina,2020-09-10,100+,0.0,0.0,0.0
Argentina,2020-09-10,12-17,0.0,0.0,0.0
Argentina,2020-09-10,18-29,0.0,0.0,0.0
Argentina,2020-09-10,3-11,0.0,0.0,0.0
Argentina,2020-09-10,30-39,0.0,0.0,0.0
Argentina,2020-09-10,40-49,0.0,0.0,0.0
Argentina,2020-09-10,50-59,0.0,0.0,0.0
Argentina,2020-09-10,60-69,0.0,0.0,0.0
Argentina,2020-09-10,70-79,0.0,0.0,0.0
Argentina,2020-09-10,80-89,0.0,0.0,0.0
Argentina,2020-09-10,90-99,0.0,0.0,0.0
Argentina,2020-09-11,100+,0.0,0.0,0.0
Argentina,2020-09-11,12-17,0.0,0.0,0.0
Argentina,2020-09-11,18-29,0.0,0.0,0.0
Argentina,2020-09-11,3-11,0.0,0.0,0.0
Argentina,2020-09-11,30-39,0.0,0.0,0.0
Argentina,2020-09-11,40-49,0.0,0.0,0.0
Argentina,2020-09-11,50-59,0.0,0.0,0.0
Argentina,2020-09-11,60-69,0.0,0.0,0.0
Argentina,2020-09-11,70-79,0.0,0.0,0.0
Argentina,2020-09-11,80-89,0.0,0.0,0.0
Argentina,2020-09-11,90-99,0.0,0.0,0.0
Argentina,2020-09-12,100+,0.0,0.0,0.0
Argentina,2020-09-12,12-17,0.0,0.0,0.0
Argentina,2020-09-12,18-29,0.0,0.0,0.0
Argentina,2020-09-12,3-11,0.0,0.0,0.0
Argentina,2020-09-12,30-39,0.0,0.0,0.0
Argentina,2020-09-12,40-49,0.0,0.0,0.0
Argentina,2020-09-12,50-59,0.0,0.0,0.0
Argentina,2020-09-12,60-69,0.0,0.0,0.0
Argentina,2020-09-12,70-79,0.0,0.0,0.0
Argentina,2020-09-12,80-89,0.0,0.0,0.0
Argentina,2020-09-12,90-99,0.0,0.0,0.0
Argentina,2020-09-13,100+,0.0,0.0,0.0
Argentina,2020-09-13,12-17,0.0,0.0,0.0
Argentina,2020-09-13,18-29,0.0,0.0,0.0
Argentina,2020-09-13,3-11,0.0,0.0,0.0
Argentina,2020-09-13,30-39,0.0,0.0,0.0
Argentina,2020-09-13,40-49,0.0,0.0,0.0
Argentina,2020-09-13,50-59,0.0,0.0,0.0
Argentina,2020-09-13,60-69,0.0,0.0,0.0
Argentina,2020-09-13,70-79,0.0,0.0,0.0
